method,d1,d2,d3,method_id,trainvall_acc,test acc,auroc,auprc
vaebceaeknn/1,NIHCC,CIFAR,NormalNoise,VAEBCEKNNSVM/1,0.8910386965376782,0.9265314340591431,0.9689680853777144,0.9352292599202692
vaebceaeknn/1,NIHCC,CIFAR,MNIST,VAEBCEKNNSVM/1,0.8910386965376782,0.7735499739646912,0.9118664899999999,0.8660271587954814
vaebceaeknn/1,NIHCC,CIFAR,FashionMNIST,VAEBCEKNNSVM/1,0.8910386965376782,0.9053999781608582,0.96330965,0.9613881241283443
vaebceaeknn/1,NIHCC,CIFAR,NotMNIST,VAEBCEKNNSVM/1,0.8910386965376782,0.9129459261894226,0.9641816100495072,0.9709611231682591
vaebceaeknn/1,NIHCC,CIFAR,CIFAR100,VAEBCEKNNSVM/1,0.8910386965376782,0.9004499912261963,0.956473355,0.9631824896225867
vaebceaeknn/1,NIHCC,CIFAR,STL10,VAEBCEKNNSVM/1,0.8910386965376782,0.9084375500679016,0.964527796875,0.9696096156582196
vaebceaeknn/1,NIHCC,CIFAR,TinyImagenet,VAEBCEKNNSVM/1,0.8910386965376782,0.902649998664856,0.958414865,0.9650719081424257
vaebceaeknn/1,NIHCC,CIFAR,MURA,VAEBCEKNNSVM/1,0.8910386965376782,0.9333750605583191,0.9791871171841681,0.9795756434965297
mseaeknn/1,NIHCC,CIFAR,UniformNoise,MSEKNNSVM/1,0.8956433637284701,0.4500207006931305,0.37136796652070836,0.39618449382538384
mseaeknn/1,NIHCC,CIFAR,NormalNoise,MSEKNNSVM/1,0.8956433637284701,0.4500207006931305,0.20647193417152412,0.34823293105251496
mseaeknn/1,NIHCC,CIFAR,MNIST,MSEKNNSVM/1,0.8956433637284701,0.9492499828338623,0.9994872499999999,0.9994691636402911
mseaeknn/1,NIHCC,CIFAR,FashionMNIST,MSEKNNSVM/1,0.8956433637284701,0.9473499655723572,0.9959205999999999,0.9956726640521292
mseaeknn/1,NIHCC,CIFAR,NotMNIST,MSEKNNSVM/1,0.8956433637284701,0.9408780336380005,0.9948871350413142,0.996086083453198
mseaeknn/1,NIHCC,CIFAR,CIFAR100,MSEKNNSVM/1,0.8956433637284701,0.8763499855995178,0.9380273699999999,0.9496779205162819
mseaeknn/1,NIHCC,CIFAR,STL10,MSEKNNSVM/1,0.8956433637284701,0.8984375596046448,0.958009640625,0.9646582027240438
mseaeknn/1,NIHCC,CIFAR,TinyImagenet,MSEKNNSVM/1,0.8956433637284701,0.8972499966621399,0.95666328,0.9640935354554347
mseaeknn/1,NIHCC,CIFAR,MURA,MSEKNNSVM/1,0.8956433637284701,0.6937754154205322,0.7152574713019293,0.770865918264204
bceaeknn/1,NIHCC,CIFAR,UniformNoise,BCEKNNSVM/1,0.8628250892401835,0.5748395919799805,0.825203567945896,0.6908934911311043
bceaeknn/1,NIHCC,CIFAR,NormalNoise,BCEKNNSVM/1,0.8628250892401835,0.4373965263366699,0.5933044294396868,0.4949361448627364
bceaeknn/1,NIHCC,CIFAR,MNIST,BCEKNNSVM/1,0.8628250892401835,0.9367499947547913,0.99918151,0.999167564681332
bceaeknn/1,NIHCC,CIFAR,FashionMNIST,BCEKNNSVM/1,0.8628250892401835,0.9365999698638916,0.99853641,0.9984703803390009
bceaeknn/1,NIHCC,CIFAR,NotMNIST,BCEKNNSVM/1,0.8628250892401835,0.9363383650779724,0.9998342556766661,0.9998374008647917
bceaeknn/1,NIHCC,CIFAR,CIFAR100,BCEKNNSVM/1,0.8628250892401835,0.8502999544143677,0.915946955,0.9328020849498573
bceaeknn/1,NIHCC,CIFAR,STL10,BCEKNNSVM/1,0.8628250892401835,0.8728125691413879,0.938476125,0.950105686608673
bceaeknn/1,NIHCC,CIFAR,TinyImagenet,BCEKNNSVM/1,0.8628250892401835,0.8850499987602234,0.9502289799999999,0.95900273989165
bceaeknn/1,NIHCC,CIFAR,MURA,BCEKNNSVM/1,0.8628250892401835,0.7505474090576172,0.7798737849420726,0.8319219847541216
vaemseaeknn/2,NIHCC,CIFAR,UniformNoise,VAEMSEKNNSVM/2,0.843287391526289,0.9110099077224731,0.9537068255705445,0.8801099278681941
vaemseaeknn/2,NIHCC,CIFAR,NormalNoise,VAEMSEKNNSVM/2,0.843287391526289,0.8823210000991821,0.8975434611750341,0.7833390532921061
vaemseaeknn/2,NIHCC,CIFAR,MNIST,VAEMSEKNNSVM/2,0.843287391526289,0.8498499989509583,0.916372825,0.885073361259802
vaemseaeknn/2,NIHCC,CIFAR,FashionMNIST,VAEMSEKNNSVM/2,0.843287391526289,0.9004499912261963,0.974685575,0.9688826425429846
vaemseaeknn/2,NIHCC,CIFAR,NotMNIST,VAEMSEKNNSVM/2,0.843287391526289,0.9058427810668945,0.9884944665104735,0.9871988057859047
vaemseaeknn/2,NIHCC,CIFAR,CIFAR100,VAEMSEKNNSVM/2,0.843287391526289,0.8394500017166138,0.910799055,0.9003462248945948
vaemseaeknn/2,NIHCC,CIFAR,STL10,VAEMSEKNNSVM/2,0.843287391526289,0.8535625338554382,0.9249215156250001,0.9190692116105362
vaemseaeknn/2,NIHCC,CIFAR,TinyImagenet,VAEMSEKNNSVM/2,0.843287391526289,0.8611499667167664,0.93042396,0.9210725803808923
vaemseaeknn/2,NIHCC,CIFAR,MURA,VAEMSEKNNSVM/2,0.843287391526289,0.8720675706863403,0.9353543344758718,0.9039424424262253
vaebceaeknn/2,NIHCC,CIFAR,UniformNoise,VAEBCEKNNSVM/2,0.9051504334523203,0.9236082434654236,0.9697009757037623,0.9405967283855916
vaebceaeknn/2,NIHCC,CIFAR,NormalNoise,VAEBCEKNNSVM/2,0.9051504334523203,0.9005329012870789,0.9606232135150836,0.9197147137017893
vaebceaeknn/2,NIHCC,CIFAR,MNIST,VAEBCEKNNSVM/2,0.9051504334523203,0.79544997215271,0.9224002899999999,0.8737725223273753
vaebceaeknn/2,NIHCC,CIFAR,FashionMNIST,VAEBCEKNNSVM/2,0.9051504334523203,0.9190999865531921,0.9712322949999999,0.9667943951526005
vaebceaeknn/2,NIHCC,CIFAR,NotMNIST,VAEBCEKNNSVM/2,0.9051504334523203,0.9210104942321777,0.9702829681283945,0.9752111622474156
vaebceaeknn/2,NIHCC,CIFAR,CIFAR100,VAEBCEKNNSVM/2,0.9051504334523203,0.9097999930381775,0.96446382,0.9687688649004851
vaebceaeknn/2,NIHCC,CIFAR,STL10,VAEBCEKNNSVM/2,0.9051504334523203,0.9166250228881836,0.9707877109374999,0.9741072318079893
vaebceaeknn/2,NIHCC,CIFAR,TinyImagenet,VAEBCEKNNSVM/2,0.9051504334523203,0.9106499552726746,0.9653453000000001,0.9700251512957286
vaebceaeknn/2,NIHCC,CIFAR,MURA,VAEBCEKNNSVM/2,0.9051504334523203,0.9429152607917786,0.9848381864879777,0.984474448376757
mseaeknn/2,NIHCC,CIFAR,UniformNoise,MSEKNNSVM/2,0.8908730158730159,0.4470716118812561,0.3672293607856426,0.3949350466136403
mseaeknn/2,NIHCC,CIFAR,NormalNoise,MSEKNNSVM/2,0.8908730158730159,0.4470716118812561,0.20687724872564184,0.34842114862468687
mseaeknn/2,NIHCC,CIFAR,MNIST,MSEKNNSVM/2,0.8908730158730159,0.9462999701499939,0.99957136,0.9995555265549994
mseaeknn/2,NIHCC,CIFAR,FashionMNIST,MSEKNNSVM/2,0.8908730158730159,0.9447000026702881,0.99609824,0.9958523365621712
mseaeknn/2,NIHCC,CIFAR,NotMNIST,MSEKNNSVM/2,0.8908730158730159,0.9380474090576172,0.9947337071630161,0.995998625085438
mseaeknn/2,NIHCC,CIFAR,CIFAR100,MSEKNNSVM/2,0.8908730158730159,0.8762999773025513,0.93878996,0.9503266919811344
mseaeknn/2,NIHCC,CIFAR,STL10,MSEKNNSVM/2,0.8908730158730159,0.8978750705718994,0.9584872968750001,0.9651138913444884
mseaeknn/2,NIHCC,CIFAR,TinyImagenet,MSEKNNSVM/2,0.8908730158730159,0.8964999914169312,0.9572689049999998,0.9646256588819033
mseaeknn/2,NIHCC,CIFAR,MURA,MSEKNNSVM/2,0.8908730158730159,0.6984673142433167,0.7222882259124497,0.775824954312617
bceaeknn/2,NIHCC,CIFAR,UniformNoise,BCEKNNSVM/2,0.870854271356784,0.5303963422775269,0.8189740470195934,0.68234374261732
bceaeknn/2,NIHCC,CIFAR,NormalNoise,BCEKNNSVM/2,0.870854271356784,0.4433981776237488,0.5803542139864686,0.4876952466292159
bceaeknn/2,NIHCC,CIFAR,MNIST,BCEKNNSVM/2,0.870854271356784,0.9421499967575073,0.9993247500000001,0.9993167265961598
bceaeknn/2,NIHCC,CIFAR,FashionMNIST,BCEKNNSVM/2,0.870854271356784,0.9419499635696411,0.99870698,0.9986442634238062
bceaeknn/2,NIHCC,CIFAR,NotMNIST,BCEKNNSVM/2,0.870854271356784,0.941839337348938,0.9998167878884768,0.9998198389405559
bceaeknn/2,NIHCC,CIFAR,CIFAR100,BCEKNNSVM/2,0.870854271356784,0.8513999581336975,0.91635918,0.9334866270290436
bceaeknn/2,NIHCC,CIFAR,STL10,BCEKNNSVM/2,0.870854271356784,0.8755625486373901,0.938866078125,0.9507189476367406
bceaeknn/2,NIHCC,CIFAR,TinyImagenet,BCEKNNSVM/2,0.870854271356784,0.8868499994277954,0.95079523,0.9597012321994051
bceaeknn/2,NIHCC,CIFAR,MURA,BCEKNNSVM/2,0.870854271356784,0.7564904689788818,0.7896584311476714,0.8384983666582237
vaemseaeknn/4,NIHCC,CIFAR,UniformNoise,VAEMSEKNNSVM/4,0.8649975454099166,0.9168046116828918,0.9407015938878263,0.8509250195791307
vaemseaeknn/4,NIHCC,CIFAR,NormalNoise,VAEMSEKNNSVM/4,0.8649975454099166,0.8458454012870789,0.8818631558443162,0.7568372755417343
vaemseaeknn/4,NIHCC,CIFAR,MNIST,VAEMSEKNNSVM/4,0.8649975454099166,0.8650999665260315,0.9269755799999999,0.8897240067712071
vaemseaeknn/4,NIHCC,CIFAR,FashionMNIST,VAEMSEKNNSVM/4,0.8649975454099166,0.9112499952316284,0.97945948,0.9734265056831437
vaemseaeknn/4,NIHCC,CIFAR,NotMNIST,VAEMSEKNNSVM/4,0.8649975454099166,0.9161503911018372,0.9914419133176927,0.9900608624518243
vaemseaeknn/4,NIHCC,CIFAR,CIFAR100,VAEMSEKNNSVM/4,0.8649975454099166,0.8605499863624573,0.9296955149999999,0.9171911700447255
vaemseaeknn/4,NIHCC,CIFAR,STL10,VAEMSEKNNSVM/4,0.8649975454099166,0.8688750267028809,0.9380032265625,0.9295285595670232
vaemseaeknn/4,NIHCC,CIFAR,TinyImagenet,VAEMSEKNNSVM/4,0.8649975454099166,0.8784999847412109,0.944002055,0.9325364480917759
vaemseaeknn/4,NIHCC,CIFAR,MURA,VAEMSEKNNSVM/4,0.8649975454099166,0.9078823924064636,0.9621666934584141,0.9349284701564238
vaebceaeknn/4,NIHCC,CIFAR,UniformNoise,VAEBCEKNNSVM/4,0.9163780306778823,0.9617652893066406,0.9804919410037354,0.9470163009704964
vaebceaeknn/4,NIHCC,CIFAR,NormalNoise,VAEBCEKNNSVM/4,0.9163780306778823,0.9613772630691528,0.9774373109170958,0.9363143570779319
vaebceaeknn/4,NIHCC,CIFAR,MNIST,VAEBCEKNNSVM/4,0.9163780306778823,0.7876999974250793,0.93559055,0.887342363132683
vaebceaeknn/4,NIHCC,CIFAR,FashionMNIST,VAEBCEKNNSVM/4,0.9163780306778823,0.9268999695777893,0.9780121750000002,0.9703393481576835
vaebceaeknn/4,NIHCC,CIFAR,NotMNIST,VAEBCEKNNSVM/4,0.9163780306778823,0.9274727702140808,0.9734236730219903,0.9776147496698467
vaebceaeknn/4,NIHCC,CIFAR,CIFAR100,VAEBCEKNNSVM/4,0.9163780306778823,0.9187999963760376,0.9706189899999998,0.9736277395685008
vaebceaeknn/4,NIHCC,CIFAR,STL10,VAEBCEKNNSVM/4,0.9163780306778823,0.9238125681877136,0.9753367343749999,0.977679023196892
vaebceaeknn/4,NIHCC,CIFAR,TinyImagenet,VAEBCEKNNSVM/4,0.9163780306778823,0.9177500009536743,0.9712625250000001,0.9744072741919102
vaebceaeknn/4,NIHCC,CIFAR,MURA,VAEBCEKNNSVM/4,0.9163780306778823,0.9474507570266724,0.9877812998951453,0.987262287766403
mseaeknn/4,NIHCC,CIFAR,UniformNoise,MSEKNNSVM/4,0.8985148514851485,0.44818398356437683,0.3489028490989293,0.38896955035970626
mseaeknn/4,NIHCC,CIFAR,NormalNoise,MSEKNNSVM/4,0.8985148514851485,0.44818398356437683,0.21643244819177682,0.35140562289275384
mseaeknn/4,NIHCC,CIFAR,MNIST,MSEKNNSVM/4,0.8985148514851485,0.9475499987602234,0.99980514,0.999799894067376
mseaeknn/4,NIHCC,CIFAR,FashionMNIST,MSEKNNSVM/4,0.8985148514851485,0.9467499852180481,0.9969629000000001,0.9966809964202468
mseaeknn/4,NIHCC,CIFAR,NotMNIST,MSEKNNSVM/4,0.8985148514851485,0.9472869038581848,0.9996909992765984,0.9996959916795486
mseaeknn/4,NIHCC,CIFAR,CIFAR100,MSEKNNSVM/4,0.8985148514851485,0.8815499544143677,0.9430957149999999,0.9535384168452035
mseaeknn/4,NIHCC,CIFAR,STL10,MSEKNNSVM/4,0.8985148514851485,0.901312530040741,0.9605349375,0.96679273575802
mseaeknn/4,NIHCC,CIFAR,TinyImagenet,MSEKNNSVM/4,0.8985148514851485,0.901199996471405,0.9606812200000001,0.9671813539072449
mseaeknn/4,NIHCC,CIFAR,MURA,MSEKNNSVM/4,0.8985148514851485,0.7286518812179565,0.8105037477953065,0.8285805334561209
bceaeknn/4,NIHCC,CIFAR,UniformNoise,BCEKNNSVM/4,0.8584861307005172,0.5795219540596008,0.820360671490474,0.6814073455802248
bceaeknn/4,NIHCC,CIFAR,NormalNoise,BCEKNNSVM/4,0.8584861307005172,0.430515319108963,0.5906087881138198,0.493206454075058
bceaeknn/4,NIHCC,CIFAR,MNIST,BCEKNNSVM/4,0.8584861307005172,0.9300999641418457,0.9997030499999999,0.9996956362060979
bceaeknn/4,NIHCC,CIFAR,FashionMNIST,BCEKNNSVM/4,0.8584861307005172,0.9300499558448792,0.9989291499999999,0.998877481466281
bceaeknn/4,NIHCC,CIFAR,NotMNIST,BCEKNNSVM/4,0.8584861307005172,0.9298760890960693,0.9999786187883302,0.9999795392449928
bceaeknn/4,NIHCC,CIFAR,CIFAR100,BCEKNNSVM/4,0.8584861307005172,0.8518999814987183,0.91934297,0.9356264636984779
bceaeknn/4,NIHCC,CIFAR,STL10,BCEKNNSVM/4,0.8584861307005172,0.8732500672340393,0.9407280546875002,0.9521355606641082
bceaeknn/4,NIHCC,CIFAR,TinyImagenet,BCEKNNSVM/4,0.8584861307005172,0.883650004863739,0.95276624,0.9612884138022824
bceaeknn/4,NIHCC,CIFAR,MURA,BCEKNNSVM/4,0.8584861307005172,0.7805755138397217,0.8676262319352607,0.8831013127105565
vaemseaeknn/8,NIHCC,CIFAR,UniformNoise,VAEMSEKNNSVM/8,0.8642284569138277,0.9204263091087341,0.9314608883635005,0.8322501440635557
vaemseaeknn/8,NIHCC,CIFAR,NormalNoise,VAEMSEKNNSVM/8,0.8642284569138277,0.7932015657424927,0.87297487942766,0.7437713563732641
vaemseaeknn/8,NIHCC,CIFAR,MNIST,VAEMSEKNNSVM/8,0.8642284569138277,0.8766999840736389,0.93417496,0.8932086610345591
vaemseaeknn/8,NIHCC,CIFAR,FashionMNIST,VAEMSEKNNSVM/8,0.8642284569138277,0.9182999730110168,0.9806258550000002,0.974444494132997
vaemseaeknn/8,NIHCC,CIFAR,NotMNIST,VAEMSEKNNSVM/8,0.8642284569138277,0.9233604073524475,0.9924672074508297,0.9910393064931189
vaemseaeknn/8,NIHCC,CIFAR,CIFAR100,VAEMSEKNNSVM/8,0.8642284569138277,0.871399998664856,0.9384115849999999,0.9250282170332484
vaemseaeknn/8,NIHCC,CIFAR,STL10,VAEMSEKNNSVM/8,0.8642284569138277,0.8796875476837158,0.9453324218750001,0.9355125987636785
vaemseaeknn/8,NIHCC,CIFAR,TinyImagenet,VAEMSEKNNSVM/8,0.8642284569138277,0.8895999789237976,0.9510543100000001,0.9386980625270794
vaemseaeknn/8,NIHCC,CIFAR,MURA,VAEMSEKNNSVM/8,0.8642284569138277,0.915702223777771,0.9701075521516938,0.9454908158700057
vaebceaeknn/8,NIHCC,CIFAR,UniformNoise,VAEBCEKNNSVM/8,0.9095402867029164,0.9669908881187439,0.9813887396745893,0.9471606786247313
vaebceaeknn/8,NIHCC,CIFAR,NormalNoise,VAEBCEKNNSVM/8,0.9095402867029164,0.9671719670295715,0.9782477834288382,0.9361912272097279
vaebceaeknn/8,NIHCC,CIFAR,MNIST,VAEBCEKNNSVM/8,0.9095402867029164,0.8159999847412109,0.9454375500000001,0.8977229394261593
vaebceaeknn/8,NIHCC,CIFAR,FashionMNIST,VAEBCEKNNSVM/8,0.9095402867029164,0.934749960899353,0.9810347100000003,0.9725093797201765
vaebceaeknn/8,NIHCC,CIFAR,NotMNIST,VAEBCEKNNSVM/8,0.9095402867029164,0.9300897121429443,0.974718964851798,0.9786061401067498
vaebceaeknn/8,NIHCC,CIFAR,CIFAR100,VAEBCEKNNSVM/8,0.9095402867029164,0.9232499599456787,0.9727674399999999,0.9754343542506859
vaebceaeknn/8,NIHCC,CIFAR,STL10,VAEBCEKNNSVM/8,0.9095402867029164,0.9266875386238098,0.9770706406249999,0.9791526120231491
vaebceaeknn/8,NIHCC,CIFAR,TinyImagenet,VAEBCEKNNSVM/8,0.9095402867029164,0.9207499623298645,0.97322893,0.9760427314271212
vaebceaeknn/8,NIHCC,CIFAR,MURA,VAEBCEKNNSVM/8,0.9095402867029164,0.953393816947937,0.9896468078016133,0.988953514233842
mseaeknn/8,NIHCC,CIFAR,UniformNoise,MSEKNNSVM/8,0.8928205128205128,0.439155638217926,0.34824393120864355,0.3888065291971558
mseaeknn/8,NIHCC,CIFAR,NormalNoise,MSEKNNSVM/8,0.8928205128205128,0.439155638217926,0.21907103485686963,0.35225134995190355
mseaeknn/8,NIHCC,CIFAR,MNIST,MSEKNNSVM/8,0.8928205128205128,0.9387499690055847,0.99988122,0.999878785333727
mseaeknn/8,NIHCC,CIFAR,FashionMNIST,MSEKNNSVM/8,0.8928205128205128,0.9384999871253967,0.9973692,0.9970574955170951
mseaeknn/8,NIHCC,CIFAR,NotMNIST,MSEKNNSVM/8,0.8928205128205128,0.938688337802887,0.9998849019939565,0.9998853688538016
mseaeknn/8,NIHCC,CIFAR,CIFAR100,MSEKNNSVM/8,0.8928205128205128,0.8814499974250793,0.945047615,0.9548883155482555
mseaeknn/8,NIHCC,CIFAR,STL10,MSEKNNSVM/8,0.8928205128205128,0.8986250162124634,0.9613017812499999,0.9672894066781373
mseaeknn/8,NIHCC,CIFAR,TinyImagenet,MSEKNNSVM/8,0.8928205128205128,0.8991999626159668,0.96203646,0.9681731965027036
mseaeknn/8,NIHCC,CIFAR,MURA,MSEKNNSVM/8,0.8928205128205128,0.7624335289001465,0.8579480352289138,0.8609143662807197
bceaeknn/8,NIHCC,CIFAR,UniformNoise,BCEKNNSVM/8,0.8480832938949361,0.5355960130691528,0.8269980807747945,0.6882990685501599
bceaeknn/8,NIHCC,CIFAR,NormalNoise,BCEKNNSVM/8,0.8480832938949361,0.4412510395050049,0.5966287588405011,0.4966834555471883
bceaeknn/8,NIHCC,CIFAR,MNIST,BCEKNNSVM/8,0.8480832938949361,0.939799964427948,0.9998790299999999,0.9998763680559046
bceaeknn/8,NIHCC,CIFAR,FashionMNIST,BCEKNNSVM/8,0.8480832938949361,0.9397499561309814,0.9990036200000001,0.998954447171767
bceaeknn/8,NIHCC,CIFAR,NotMNIST,BCEKNNSVM/8,0.8480832938949361,0.9392223954200745,0.9999810147618897,0.9999817124386619
bceaeknn/8,NIHCC,CIFAR,CIFAR100,BCEKNNSVM/8,0.8480832938949361,0.8540999889373779,0.920204065,0.936216086057766
bceaeknn/8,NIHCC,CIFAR,STL10,BCEKNNSVM/8,0.8480832938949361,0.8759375214576721,0.9412395156250001,0.9524184063889306
bceaeknn/8,NIHCC,CIFAR,TinyImagenet,BCEKNNSVM/8,0.8480832938949361,0.8885999917984009,0.953328555,0.9617543034215882
bceaeknn/8,NIHCC,CIFAR,MURA,BCEKNNSVM/8,0.8480832938949361,0.8013762831687927,0.8986759756492857,0.9047805051513722
prob_threshold/0,NIHCC,PADChestAP,PADChestL,ProbThresh/NIHDenseBinary,0.7551826258637709,0.4855649769306183,0.5114256120722501,0.46885351713429335
prob_threshold/0,NIHCC,PADChestAP,PADChestAPHorizontal,ProbThresh/NIHDenseBinary,0.7551826258637709,0.5581987500190735,0.6173539847350004,0.5126243943987686
prob_threshold/0,NIHCC,PADChestAP,PADChestPED,ProbThresh/NIHDenseBinary,0.7551826258637709,0.617647111415863,0.6313113480686392,0.5641248350075238
prob_threshold/0,NIHCC,PADChestL,PADChestAP,ProbThresh/NIHDenseBinary,0.6018376722817764,0.7112314701080322,0.6677257651187251,0.6086702225389083
prob_threshold/0,NIHCC,PADChestL,PADChestAPHorizontal,ProbThresh/NIHDenseBinary,0.6018376722817764,0.6754740476608276,0.6173539847350004,0.5126243943987686
prob_threshold/0,NIHCC,PADChestL,PADChestPED,ProbThresh/NIHDenseBinary,0.6018376722817764,0.6764706373214722,0.6313113480686393,0.5641051043249758
prob_threshold/0,NIHCC,PADChestAPHorizontal,PADChestAP,ProbThresh/NIHDenseBinary,0.6940886699507389,0.7112314701080322,0.6677257651187251,0.6086702225389083
prob_threshold/0,NIHCC,PADChestAPHorizontal,PADChestL,ProbThresh/NIHDenseBinary,0.6940886699507389,0.5051997303962708,0.5114256120722501,0.46885351713429335
prob_threshold/0,NIHCC,PADChestAPHorizontal,PADChestPED,ProbThresh/NIHDenseBinary,0.6940886699507389,0.6386554837226868,0.6313113480686392,0.5639282651515112
prob_threshold/0,NIHCC,PADChestPED,PADChestAP,ProbThresh/NIHDenseBinary,0.7368421052631579,0.7069554924964905,0.6677257651187251,0.6086702225389083
prob_threshold/0,NIHCC,PADChestPED,PADChestL,ProbThresh/NIHDenseBinary,0.7368421052631579,0.4897299110889435,0.5114256120722501,0.46885351713429335
prob_threshold/0,NIHCC,PADChestPED,PADChestAPHorizontal,ProbThresh/NIHDenseBinary,0.7368421052631579,0.5735604166984558,0.6173539847350004,0.5126243943987686
score_svm/0,NIHCC,PADChestAP,PADChestL,ScoreSVM/NIHDenseBinary,0.9715099715099715,0.8910130262374878,0.9425130405528916,0.8955832043506818
score_svm/0,NIHCC,PADChestAP,PADChestAPHorizontal,ScoreSVM/NIHDenseBinary,0.9715099715099715,0.9323209524154663,0.9642091569778911,0.9079207153721531
score_svm/0,NIHCC,PADChestAP,PADChestPED,ScoreSVM/NIHDenseBinary,0.9715099715099715,0.8781512975692749,0.8811524609843937,0.7625450862156519
score_svm/0,NIHCC,PADChestL,PADChestAP,ScoreSVM/NIHDenseBinary,0.9313675648195221,0.9301596283912659,0.9722039475822651,0.9398160710144988
score_svm/0,NIHCC,PADChestL,PADChestAPHorizontal,ScoreSVM/NIHDenseBinary,0.9313675648195221,0.9319698214530945,0.9747041524803529,0.9380719375456443
score_svm/0,NIHCC,PADChestL,PADChestPED,ScoreSVM/NIHDenseBinary,0.9313675648195221,0.8823530077934265,0.895416990325542,0.795327384758088
score_svm/0,NIHCC,PADChestAPHorizontal,PADChestAP,ScoreSVM/NIHDenseBinary,0.9646766169154228,0.9372861981391907,0.967736556546431,0.9243170334694553
score_svm/0,NIHCC,PADChestAPHorizontal,PADChestL,ScoreSVM/NIHDenseBinary,0.9646766169154228,0.895540177822113,0.9483531488305064,0.9083652024752453
score_svm/0,NIHCC,PADChestAPHorizontal,PADChestPED,ScoreSVM/NIHDenseBinary,0.9646766169154228,0.8697479367256165,0.887649177317986,0.7758721077246553
score_svm/0,NIHCC,PADChestPED,PADChestAP,ScoreSVM/NIHDenseBinary,0.9714285714285714,0.8500570058822632,0.9289234965785974,0.8477621641685105
score_svm/0,NIHCC,PADChestPED,PADChestL,ScoreSVM/NIHDenseBinary,0.9714285714285714,0.8238048553466797,0.8893142043694631,0.796711430468578
score_svm/0,NIHCC,PADChestPED,PADChestAPHorizontal,ScoreSVM/NIHDenseBinary,0.9714285714285714,0.842082142829895,0.9274481932422516,0.8233806820313327
openmax/0,NIHCC,PADChestAP,PADChestL,OpenMax/NIHDenseBinary,0.7564814814814815,0.5559551119804382,0.514105537534675,0.4653179996681064
openmax/0,NIHCC,PADChestAP,PADChestAPHorizontal,OpenMax/NIHDenseBinary,0.7564814814814815,0.6819698214530945,0.5975116642568015,0.49795702845546425
openmax/0,NIHCC,PADChestAP,PADChestPED,OpenMax/NIHDenseBinary,0.7564814814814815,0.6680672764778137,0.6388673116305346,0.5550158728492719
openmax/0,NIHCC,PADChestL,PADChestAP,OpenMax/NIHDenseBinary,0.6426011264720942,0.6696122884750366,0.6432688794727541,0.5989625576679739
openmax/0,NIHCC,PADChestL,PADChestAPHorizontal,OpenMax/NIHDenseBinary,0.6426011264720942,0.6589711904525757,0.6007064667152585,0.499891193951442
openmax/0,NIHCC,PADChestL,PADChestPED,OpenMax/NIHDenseBinary,0.6426011264720942,0.6428571939468384,0.6432455335075207,0.5636898118655543
openmax/0,NIHCC,PADChestAPHorizontal,PADChestAP,OpenMax/NIHDenseBinary,0.7169082125603865,0.7026795744895935,0.6370124517473662,0.5894373288284842
openmax/0,NIHCC,PADChestAPHorizontal,PADChestL,OpenMax/NIHDenseBinary,0.7169082125603865,0.5646988749504089,0.5035741422987889,0.4602997168815468
openmax/0,NIHCC,PADChestAPHorizontal,PADChestPED,OpenMax/NIHDenseBinary,0.7169082125603865,0.680672287940979,0.6296165525033544,0.5400714799347522
openmax/0,NIHCC,PADChestPED,PADChestAP,OpenMax/NIHDenseBinary,0.7868852459016393,0.6992588043212891,0.6372955642031439,0.5891086224696694
openmax/0,NIHCC,PADChestPED,PADChestL,OpenMax/NIHDenseBinary,0.7868852459016393,0.49617135524749756,0.502649102721903,0.45986369359981555
openmax/0,NIHCC,PADChestPED,PADChestAPHorizontal,OpenMax/NIHDenseBinary,0.7868852459016393,0.607356071472168,0.5893056604871545,0.49323390671251677
binclass/0,NIHCC,PADChestAP,PADChestL,BinaryClassifier/NIHDenseBinary,1.0,0.9999741315841675,1.0,1.0
binclass/0,NIHCC,PADChestAP,PADChestAPHorizontal,BinaryClassifier/NIHDenseBinary,1.0,1.0,1.0,1.0
binclass/0,NIHCC,PADChestAP,PADChestPED,BinaryClassifier/NIHDenseBinary,1.0,1.0,1.0,1.0
binclass/0,NIHCC,PADChestL,PADChestAP,BinaryClassifier/NIHDenseBinary,1.0,1.0,1.0,0.9999999999999998
binclass/0,NIHCC,PADChestL,PADChestAPHorizontal,BinaryClassifier/NIHDenseBinary,1.0,0.9997366666793823,0.999999815068331,0.9999998151494613
binclass/0,NIHCC,PADChestL,PADChestPED,BinaryClassifier/NIHDenseBinary,1.0,1.0,1.0,1.0
binclass/0,NIHCC,PADChestAPHorizontal,PADChestAP,BinaryClassifier/NIHDenseBinary,1.0,1.0,1.0,0.9999999999999999
binclass/0,NIHCC,PADChestAPHorizontal,PADChestL,BinaryClassifier/NIHDenseBinary,1.0,1.0,1.0,1.0
binclass/0,NIHCC,PADChestAPHorizontal,PADChestPED,BinaryClassifier/NIHDenseBinary,1.0,1.0,1.0,0.9999999999999999
binclass/0,NIHCC,PADChestPED,PADChestAP,BinaryClassifier/NIHDenseBinary,0.9483870967741935,0.9985746741294861,1.0,0.9999999999999997
binclass/0,NIHCC,PADChestPED,PADChestL,BinaryClassifier/NIHDenseBinary,0.9483870967741935,0.9542374014854431,1.0,1.0
